id,createdAt,campaignId,offerId,sender,message,type,userId,stageId,input,dateInput,attachments,submitted,approved,feedback,feedbackAttachments
2324,2024-06-20T17:54:15.807Z,6268826d-70ea-474e-be87-b0cd7b6cfc90,,Milanote,"Approved Draft Script With Feedback:
Hey Tiffany, 

The script sounds fantastic - great work! Love how you have focused on your project and managed to talk about so many of Milanote's relevant features :)

Feel free to get started with your draft video from here on. 

Here are our top tips for creating great screen recordings:
Tip 1: Seeing Milanote in action - When introducing Milanote at the beginning of the segment, jump right into displaying Milanote boards on screen (We recommend showing your project board since that's what folks are most excited about).
Tip 2: Get interactive with your boards - Show us how you build your boards on screen. Whether it's adding arrows, notes, or color swatches, walk us through your process for brainstorming ideas inside Milanote. (Here's a trick, hide some images into the unsorted column and drag it out into your board)
Tip 3: Let's see the full picture - Screen record your boards in both full-screen view and zoomed-in view. This way, we can take in your entire masterpiece while also zooming in for a closer look at specific elements. Here is a great screen recording example from creators Tofugoob https://www.youtube.com/watch?v=pFWF9BF9r_I&t=201s and Sketchesofshay: https://www.youtube.com/watch?v=pFWF9BF9r_I&t=201s
For more helpful insights, be sure to check out the creative brief.
Looking forward to seeing the draft video soon! (And if you're sharing an unlisted video link, please include the CTA in the description box https://milanote.com/bobboandonova).

Thanks a lot,
Himika",,,4,"I will be on camera during the ad sitting in front of my laptop alternating the Milanote screen and showing me talking and sometimes both simultaneously. Milanote script:


[VO during Video] I had a lot of planning to do before we started this project since we were going to be on such a tight timeline and for that I used Milanote


[Milanote logo] Milanote is a tool for organizing your creative projects, and I used it to plan this deck project


[Mood board] It’s perfect for visual thinker like me because it allows me to organize my ideas in a way that makes sense 


[Main screen with all the boards] You can tell by looking at my main board that I’ve been using Milanote for a long time. I use it to plan all of my makeovers and I use several sub boards to organize my inspiration


[Deck project plan board] So this is the board for the Deck project and I found some pictures online that would help me see the overall vision of the project


[Spread sheet on project plan board then sub board product list] This over here is one of my favorite features because you can do a spreadsheet and since budget is an important part of this project being able to see the budget on the same screen as my project board is a big plus


[Product list sub board] I also added a list of the materials that we needed to buy, and I can check them off as we get them 


[Show using web clipper] I like that I can link the materials using the web clipper feature, which is an extension that you add to your web browser and while you’re shopping, you can easily add a picture of the product with the link to your Board


[Show adding a comment] Another cool feature is that you can Invite a friend or a client to your board and you can collaborate in real time. In my case I can share this with my dad since he was the one in charge of getting all of the materials all the way in New York. I could share this with him so that we both collaborate in the planning process. 


[Show screen multiple templates] If organizing your inspiration is something that is challenging, Milanote makes it really easy because they have over 100 built-in templates available for every type of creative project


[Phone screen shot] I also like using the Milanote mobile app because anytime I see something that gives me inspiration. I can take a picture of it and upload it to my project.


[Me talking] Milanote is available for free with no time limit so you can sign up by clicking the link in the description below so you can start working on your next creative project.",,,true,true,"Hey Tiffany, 

The script sounds fantastic - great work! Love how you have focused on your project and managed to talk about so many of Milanote's relevant features :)

Feel free to get started with your draft video from here on. 

Here are our top tips for creating great screen recordings:
Tip 1: Seeing Milanote in action - When introducing Milanote at the beginning of the segment, jump right into displaying Milanote boards on screen (We recommend showing your project board since that's what folks are most excited about).
Tip 2: Get interactive with your boards - Show us how you build your boards on screen. Whether it's adding arrows, notes, or color swatches, walk us through your process for brainstorming ideas inside Milanote. (Here's a trick, hide some images into the unsorted column and drag it out into your board)
Tip 3: Let's see the full picture - Screen record your boards in both full-screen view and zoomed-in view. This way, we can take in your entire masterpiece while also zooming in for a closer look at specific elements. Here is a great screen recording example from creators Tofugoob https://www.youtube.com/watch?v=pFWF9BF9r_I&t=201s and Sketchesofshay: https://www.youtube.com/watch?v=pFWF9BF9r_I&t=201s
For more helpful insights, be sure to check out the creative brief.
Looking forward to seeing the draft video soon! (And if you're sharing an unlisted video link, please include the CTA in the description box https://milanote.com/bobboandonova).

Thanks a lot,
Himika",
2324,2024-06-20T17:54:15.807Z,6268826d-70ea-474e-be87-b0cd7b6cfc90,,DIY Tiff,Submitted Draft Script,,,4,"I will be on camera during the ad sitting in front of my laptop alternating the Milanote screen and showing me talking and sometimes both simultaneously. Milanote script:


[VO during Video] I had a lot of planning to do before we started this project since we were going to be on such a tight timeline and for that I used Milanote


[Milanote logo] Milanote is a tool for organizing your creative projects, and I used it to plan this deck project


[Mood board] It’s perfect for visual thinker like me because it allows me to organize my ideas in a way that makes sense 


[Main screen with all the boards] You can tell by looking at my main board that I’ve been using Milanote for a long time. I use it to plan all of my makeovers and I use several sub boards to organize my inspiration


[Deck project plan board] So this is the board for the Deck project and I found some pictures online that would help me see the overall vision of the project


[Spread sheet on project plan board then sub board product list] This over here is one of my favorite features because you can do a spreadsheet and since budget is an important part of this project being able to see the budget on the same screen as my project board is a big plus


[Product list sub board] I also added a list of the materials that we needed to buy, and I can check them off as we get them 


[Show using web clipper] I like that I can link the materials using the web clipper feature, which is an extension that you add to your web browser and while you’re shopping, you can easily add a picture of the product with the link to your Board


[Show adding a comment] Another cool feature is that you can Invite a friend or a client to your board and you can collaborate in real time. In my case I can share this with my dad since he was the one in charge of getting all of the materials all the way in New York. I could share this with him so that we both collaborate in the planning process. 


[Show screen multiple templates] If organizing your inspiration is something that is challenging, Milanote makes it really easy because they have over 100 built-in templates available for every type of creative project


[Phone screen shot] I also like using the Milanote mobile app because anytime I see something that gives me inspiration. I can take a picture of it and upload it to my project.


[Me talking] Milanote is available for free with no time limit so you can sign up by clicking the link in the description below so you can start working on your next creative project.",,,true,true,"Hey Tiffany, 

The script sounds fantastic - great work! Love how you have focused on your project and managed to talk about so many of Milanote's relevant features :)

Feel free to get started with your draft video from here on. 

Here are our top tips for creating great screen recordings:
Tip 1: Seeing Milanote in action - When introducing Milanote at the beginning of the segment, jump right into displaying Milanote boards on screen (We recommend showing your project board since that's what folks are most excited about).
Tip 2: Get interactive with your boards - Show us how you build your boards on screen. Whether it's adding arrows, notes, or color swatches, walk us through your process for brainstorming ideas inside Milanote. (Here's a trick, hide some images into the unsorted column and drag it out into your board)
Tip 3: Let's see the full picture - Screen record your boards in both full-screen view and zoomed-in view. This way, we can take in your entire masterpiece while also zooming in for a closer look at specific elements. Here is a great screen recording example from creators Tofugoob https://www.youtube.com/watch?v=pFWF9BF9r_I&t=201s and Sketchesofshay: https://www.youtube.com/watch?v=pFWF9BF9r_I&t=201s
For more helpful insights, be sure to check out the creative brief.
Looking forward to seeing the draft video soon! (And if you're sharing an unlisted video link, please include the CTA in the description box https://milanote.com/bobboandonova).

Thanks a lot,
Himika",
2093,2024-06-13T22:56:10.559Z,6268826d-70ea-474e-be87-b0cd7b6cfc90,,Milanote,"Approved Video Topic & Milanote Use Case With Feedback:
Hey Tiffany,

Thank you so much for sharing your video project idea - I am happy to move forward with it! Just a quick thought - would love if the integration could focus more on using Milanote to organize the deck project particular to this video than a general project organization. I think that would help it be more natural. 

The next step for you will be to start drafting your Milanote boards. 

Before you start drafting your boards, it would be great if you could check out our previous collaboration videos and the board examples inside the creative brief.

Also, here are some tips for creating great-looking boards:

Tip 1: Showcase board nesting (boards within boards) - Aim to complete at least one main project board and one sub-board (i.e. moodboard, storyboard).
Tip 2: Show project planning elements - Planning a creative project can feel daunting, so demonstrate ways to make it easier with the use of Milanote's features. For instance, you could add a to-do list and budget table to assist with scheduling and organization. You could add columns to structure the planning stages of the project, as well as add comments within the board to collaborate on ideas with colleagues or clients.
Tip 3: Add a variety of elements - The best-looking boards are ones that include a variety of elements i.e. color swatches, notes, product links and drawings to inspire and guide the design vision. Here is an example of a great looking board - Sketchesofshay: https://www.youtube.com/watch?v=OSerPv9nlcw&t=372s

Looking forward to seeing what you come up with! (please enable editor mode when sharing the board link. 

Best, 
Himika",,,1,"The video will be about replacing a deck and doing the work myself (with help from my dad). The storyline will be about the challenge of doing a big job in a short time while keeping it on a budget. I actively use Milanote, so I can showcase it by showing how I plan for project design and brainstorm ideas for every project that I do.",,,true,true,"Hey Tiffany,

Thank you so much for sharing your video project idea - I am happy to move forward with it! Just a quick thought - would love if the integration could focus more on using Milanote to organize the deck project particular to this video than a general project organization. I think that would help it be more natural. 

The next step for you will be to start drafting your Milanote boards. 

Before you start drafting your boards, it would be great if you could check out our previous collaboration videos and the board examples inside the creative brief.

Also, here are some tips for creating great-looking boards:

Tip 1: Showcase board nesting (boards within boards) - Aim to complete at least one main project board and one sub-board (i.e. moodboard, storyboard).
Tip 2: Show project planning elements - Planning a creative project can feel daunting, so demonstrate ways to make it easier with the use of Milanote's features. For instance, you could add a to-do list and budget table to assist with scheduling and organization. You could add columns to structure the planning stages of the project, as well as add comments within the board to collaborate on ideas with colleagues or clients.
Tip 3: Add a variety of elements - The best-looking boards are ones that include a variety of elements i.e. color swatches, notes, product links and drawings to inspire and guide the design vision. Here is an example of a great looking board - Sketchesofshay: https://www.youtube.com/watch?v=OSerPv9nlcw&t=372s

Looking forward to seeing what you come up with! (please enable editor mode when sharing the board link. 

Best, 
Himika",
3429,2024-07-23T21:46:40.965Z,6585327c-e3a8-47a2-9af7-b7829c15b959,,Milanote,"Approved Draft Video With Feedback:
Hey Sebastien, 

Thanks for sharing the draft video and thank you for moving around your usual live date according to the contract - really appreciate it!

The video looks amazing! I love how you interact with the different features while explaining your project - great work! 

Just a very minor edit - can please include a quick screen grab of your full Fundamentals board in the first 10s after your introduce Milanote (maybe as you start saying ""I am personally using it as a cross platform......."") to show the audience how the platform looks like really early on. 

Other than that, I am happy to give the video a green light! 

Just a reminder to include your CTA links when you publish the video -
Top line of description box: Sign up to Milanote for free with no time-limit: https://milanote.com/noblefrugal
Pinned comment: Thanks to Milanote for sponsoring this video! Sign up for free and start your next creative project: https://milanote.com/noblefrugal

Thanks for all your amazing work and I look forward to seeing this live on your channel soon :)

Best, 
Himika",,,5,"https://youtu.be/L-o5GYALDIA

I usually go live on Saturday mornings. However, the provided live date respects the contract.

Go Live Date: Thu Jul 25 2024",,,true,true,"Hey Sebastien, 

Thanks for sharing the draft video and thank you for moving around your usual live date according to the contract - really appreciate it!

The video looks amazing! I love how you interact with the different features while explaining your project - great work! 

Just a very minor edit - can please include a quick screen grab of your full Fundamentals board in the first 10s after your introduce Milanote (maybe as you start saying ""I am personally using it as a cross platform......."") to show the audience how the platform looks like really early on. 

Other than that, I am happy to give the video a green light! 

Just a reminder to include your CTA links when you publish the video -
Top line of description box: Sign up to Milanote for free with no time-limit: https://milanote.com/noblefrugal
Pinned comment: Thanks to Milanote for sponsoring this video! Sign up for free and start your next creative project: https://milanote.com/noblefrugal

Thanks for all your amazing work and I look forward to seeing this live on your channel soon :)

Best, 
Himika",
3429,2024-07-23T21:46:40.965Z,6585327c-e3a8-47a2-9af7-b7829c15b959,,NobleFrugal Studio,Submitted Draft Video,,,5,"https://youtu.be/L-o5GYALDIA

I usually go live on Saturday mornings. However, the provided live date respects the contract.

Go Live Date: Thu Jul 25 2024",,,true,true,"Hey Sebastien, 

Thanks for sharing the draft video and thank you for moving around your usual live date according to the contract - really appreciate it!

The video looks amazing! I love how you interact with the different features while explaining your project - great work! 

Just a very minor edit - can please include a quick screen grab of your full Fundamentals board in the first 10s after your introduce Milanote (maybe as you start saying ""I am personally using it as a cross platform......."") to show the audience how the platform looks like really early on. 

Other than that, I am happy to give the video a green light! 

Just a reminder to include your CTA links when you publish the video -
Top line of description box: Sign up to Milanote for free with no time-limit: https://milanote.com/noblefrugal
Pinned comment: Thanks to Milanote for sponsoring this video! Sign up for free and start your next creative project: https://milanote.com/noblefrugal

Thanks for all your amazing work and I look forward to seeing this live on your channel soon :)

Best, 
Himika",
3081,2024-07-15T16:21:17.228Z,6585327c-e3a8-47a2-9af7-b7829c15b959,,Milanote,"Approved Draft Script With Feedback:
Hey Sebastien, thanks for sharing the script with me - here are a few tweaks we would like to see- Can you please mention what Milanote is in the introduction - ""Milanote is a tool for organizing your creative projects.” For the call to action can you remind your audience to sign up using your link as this is how we track video performance - “Milanote is available for free with no time limit. Sign up using the link in the description and start your next creative project.” Also it would be great when discussing your project to frequently link it back to how you are using it in Milanote. 

Feel free to start drafting the video segment whenever you're ready. Here are our top tips for creating great screen recordings:
Tip 1: Seeing Milanote in action - When introducing Milanote at the beginning of the segment, jump right into displaying Milanote boards on screen (We recommend showing your project board since that's what folks are most excited about).
Tip 2: Get interactive with your boards - Show us how you build your boards on screen. Whether it's adding arrows, notes, or color swatches, walk us through your process for brainstorming ideas inside Milanote. (Here's a trick, hide some images into the unsorted column and drag it out into your board)
Tip 3: Let's see the full picture - Screen record your boards in both full-screen view and zoomed-in view. This way, we can take in your entire masterpiece while also zooming in for a closer look at specific elements. Here is a great screen recording example from creators Tofugoob https://www.youtube.com/watch?v=pFWF9BF9r_I&t=201s and Sketchesofshay: https://www.youtube.com/watch?v=pFWF9BF9r_I&t=201s
For more helpful insights, be sure to check out the creative brief.
Looking forward to seeing the draft video soon! Many thanks, Bella",,,4,"Here is the script (I provided the entire script for context when mentioning Milanote)

If you take your time, you will save it. 
	• Stop looking for shortcuts
	• Art is simple, avoid overcomplicating 

There is an art to fast improvement (Fast learning) 

""Bridge principle""
Make a bridge from your current location to your destination. 

Do you want to see the bridge?
	- How I organized every piece of animation knowledge I have
	- Let's look at my Milanote [Start of Integration]

I know what to study and when. (Study fundamentals as needed for your current project)
	- Commit Fundamentals and methods to memory
	- Categorize in logical order (Cause and effect)

Goal: Where you want to go (destination)
Method: How you get there (Vehicle and Navigation)
Fundamentals: What you need (Tools and Supplies)

 - Web clipper DEMO for gathering inspirations

Method: Some prefer to walk, others drive. Some ride a bike, while others fly. 

Fundamentals: Tools and Supplies

Pack Lightly! 
	- Animate an example of every concept you learn. I have much work to do as you can see
	- Milanote's GIF and MP4 support (especially nice for Animators). Embedded documents for in depth explanations

Try Milanote for free to see how it works
	
Enough talk! Let's build a bridge!

[DEMO, END of integration]

GOAL: I want to animate something cool
Method: Tell a captivating story with motion
Fundamentals: What do I need to reach my goal?

We've built the bridge! What are you waiting for! Let's cross it. 

""But how?""

Use your methods! Tell stories with motion
	- Work simple to complex
	- Action hierarchy (Simple shapes and Primary action first)

Now you've mastered it! Onto the next adventure. New destination. New methods. Never stop exploring!",,,true,true,"Hey Sebastien, thanks for sharing the script with me - here are a few tweaks we would like to see- Can you please mention what Milanote is in the introduction - ""Milanote is a tool for organizing your creative projects.” For the call to action can you remind your audience to sign up using your link as this is how we track video performance - “Milanote is available for free with no time limit. Sign up using the link in the description and start your next creative project.” Also it would be great when discussing your project to frequently link it back to how you are using it in Milanote. 

Feel free to start drafting the video segment whenever you're ready. Here are our top tips for creating great screen recordings:
Tip 1: Seeing Milanote in action - When introducing Milanote at the beginning of the segment, jump right into displaying Milanote boards on screen (We recommend showing your project board since that's what folks are most excited about).
Tip 2: Get interactive with your boards - Show us how you build your boards on screen. Whether it's adding arrows, notes, or color swatches, walk us through your process for brainstorming ideas inside Milanote. (Here's a trick, hide some images into the unsorted column and drag it out into your board)
Tip 3: Let's see the full picture - Screen record your boards in both full-screen view and zoomed-in view. This way, we can take in your entire masterpiece while also zooming in for a closer look at specific elements. Here is a great screen recording example from creators Tofugoob https://www.youtube.com/watch?v=pFWF9BF9r_I&t=201s and Sketchesofshay: https://www.youtube.com/watch?v=pFWF9BF9r_I&t=201s
For more helpful insights, be sure to check out the creative brief.
Looking forward to seeing the draft video soon! Many thanks, Bella",
3081,2024-07-15T16:21:17.228Z,6585327c-e3a8-47a2-9af7-b7829c15b959,,NobleFrugal Studio,Submitted Draft Script,,,4,"Here is the script (I provided the entire script for context when mentioning Milanote)

If you take your time, you will save it. 
	• Stop looking for shortcuts
	• Art is simple, avoid overcomplicating 

There is an art to fast improvement (Fast learning) 

""Bridge principle""
Make a bridge from your current location to your destination. 

Do you want to see the bridge?
	- How I organized every piece of animation knowledge I have
	- Let's look at my Milanote [Start of Integration]

I know what to study and when. (Study fundamentals as needed for your current project)
	- Commit Fundamentals and methods to memory
	- Categorize in logical order (Cause and effect)

Goal: Where you want to go (destination)
Method: How you get there (Vehicle and Navigation)
Fundamentals: What you need (Tools and Supplies)

 - Web clipper DEMO for gathering inspirations

Method: Some prefer to walk, others drive. Some ride a bike, while others fly. 

Fundamentals: Tools and Supplies

Pack Lightly! 
	- Animate an example of every concept you learn. I have much work to do as you can see
	- Milanote's GIF and MP4 support (especially nice for Animators). Embedded documents for in depth explanations

Try Milanote for free to see how it works
	
Enough talk! Let's build a bridge!

[DEMO, END of integration]

GOAL: I want to animate something cool
Method: Tell a captivating story with motion
Fundamentals: What do I need to reach my goal?

We've built the bridge! What are you waiting for! Let's cross it. 

""But how?""

Use your methods! Tell stories with motion
	- Work simple to complex
	- Action hierarchy (Simple shapes and Primary action first)

Now you've mastered it! Onto the next adventure. New destination. New methods. Never stop exploring!",,,true,true,"Hey Sebastien, thanks for sharing the script with me - here are a few tweaks we would like to see- Can you please mention what Milanote is in the introduction - ""Milanote is a tool for organizing your creative projects.” For the call to action can you remind your audience to sign up using your link as this is how we track video performance - “Milanote is available for free with no time limit. Sign up using the link in the description and start your next creative project.” Also it would be great when discussing your project to frequently link it back to how you are using it in Milanote. 

Feel free to start drafting the video segment whenever you're ready. Here are our top tips for creating great screen recordings:
Tip 1: Seeing Milanote in action - When introducing Milanote at the beginning of the segment, jump right into displaying Milanote boards on screen (We recommend showing your project board since that's what folks are most excited about).
Tip 2: Get interactive with your boards - Show us how you build your boards on screen. Whether it's adding arrows, notes, or color swatches, walk us through your process for brainstorming ideas inside Milanote. (Here's a trick, hide some images into the unsorted column and drag it out into your board)
Tip 3: Let's see the full picture - Screen record your boards in both full-screen view and zoomed-in view. This way, we can take in your entire masterpiece while also zooming in for a closer look at specific elements. Here is a great screen recording example from creators Tofugoob https://www.youtube.com/watch?v=pFWF9BF9r_I&t=201s and Sketchesofshay: https://www.youtube.com/watch?v=pFWF9BF9r_I&t=201s
For more helpful insights, be sure to check out the creative brief.
Looking forward to seeing the draft video soon! Many thanks, Bella",
7065,2024-10-25T21:23:06.524Z,65b3bb0c-b7fd-45f4-808b-13aec84e9c23,,Milanote,"Approved Draft Video With Feedback:
Hey viyaura, 

Thank you for updating this so quickly. I am happy for you to go live with this :) 


Best, 
Himika

",,,5,"Here's the updated video: https://drive.google.com/file/d/1zbbp6s6kFHg2lg-iUzcl9dE0548Mynnq/view?usp=sharing

Caption: coloring book work in progress!! drawing 50 cute n cozy illustrations takes longer than i thought so gotta stay organized and motivated. using @milanoteapp ofc to keep everything in order–sign up for free 🔗 in blO:) 
(emoji and capitalization used to avoid shadowban)",2024-11-01T00:00:00.000Z,,true,true,"Hey viyaura, 

Thank you for updating this so quickly. I am happy for you to go live with this :) 


Best, 
Himika

",
7065,2024-10-25T21:23:06.524Z,65b3bb0c-b7fd-45f4-808b-13aec84e9c23,,viyaura ✿,Resubmitted Draft Video,,,5,"Here's the updated video: https://drive.google.com/file/d/1zbbp6s6kFHg2lg-iUzcl9dE0548Mynnq/view?usp=sharing

Caption: coloring book work in progress!! drawing 50 cute n cozy illustrations takes longer than i thought so gotta stay organized and motivated. using @milanoteapp ofc to keep everything in order–sign up for free 🔗 in blO:) 
(emoji and capitalization used to avoid shadowban)",2024-11-01T00:00:00.000Z,,true,true,"Hey viyaura, 

Thank you for updating this so quickly. I am happy for you to go live with this :) 


Best, 
Himika

",
7065,2024-10-25T21:23:06.524Z,65b3bb0c-b7fd-45f4-808b-13aec84e9c23,,Milanote,"Rejected Draft Video With Feedback:
Hey viyaura, 

The reel looks amazing!! Thank you for your fantastic work on this. I just had one note: can you please add sign up for free on Milanote 'using the link in my bio'. 

Also, was it possible to also review the caption you plan to post with it (make you to include a call to action in it and tag @milanoteapp) 🙂

Thank you so much!

Best, 
Himika

",,,5,"Here's the updated video: https://drive.google.com/file/d/1zbbp6s6kFHg2lg-iUzcl9dE0548Mynnq/view?usp=sharing

Caption: coloring book work in progress!! drawing 50 cute n cozy illustrations takes longer than i thought so gotta stay organized and motivated. using @milanoteapp ofc to keep everything in order–sign up for free 🔗 in blO:) 
(emoji and capitalization used to avoid shadowban)",2024-11-01T00:00:00.000Z,,true,true,"Hey viyaura, 

Thank you for updating this so quickly. I am happy for you to go live with this :) 


Best, 
Himika

",
7065,2024-10-25T21:23:06.524Z,65b3bb0c-b7fd-45f4-808b-13aec84e9c23,,viyaura ✿,Submitted Draft Video,,,5,"Here's the updated video: https://drive.google.com/file/d/1zbbp6s6kFHg2lg-iUzcl9dE0548Mynnq/view?usp=sharing

Caption: coloring book work in progress!! drawing 50 cute n cozy illustrations takes longer than i thought so gotta stay organized and motivated. using @milanoteapp ofc to keep everything in order–sign up for free 🔗 in blO:) 
(emoji and capitalization used to avoid shadowban)",2024-11-01T00:00:00.000Z,,true,true,"Hey viyaura, 

Thank you for updating this so quickly. I am happy for you to go live with this :) 


Best, 
Himika

",
8823,2024-11-28T17:35:20.216Z,69ced43d-c383-4a87-960e-ffd54b244673,,Milanote,"Approved Draft Script With Feedback:
Hey pateseich, 

Really appreciate your flexibility here - thank you so much! The script looks fantastic and I am happy to approve it. 

Just one small addition: 
- could you please also briefly talk about the built-in templates (e.g. ""and if you are unsure about where to begin, Milanote offers over a 100 built-in templates for a variety of creative work"")

Other than that, feel free to put together your draft video. Even though you might already be familiar with these, here are some screen-recording tips: 
- Remember to show our animated logo on the screen right as you introduce Milanote. You can find this in the Creative brief. 
- When introducing Milanote at the beginning of the segment, jump right into displaying Milanote boards on screen (We recommend showing your project board since that's what folks are most excited about).
- Get interactive with the great boards you have built. Delete some content from your boards and add it back in while screen recording so that your audience can see the process of how a board is built on Milanote instead of just pointing to the board elements.
- Screen record your boards in both full-screen view and zoomed-in view. This way, we can take in your entire masterpiece while also zooming in for a closer look at specific elements.
- Show all the different features in action! For example, when you talk about the built-in templates click into the templates in your screen recording; when you talk about the web clipper tool show yourself using the tool and adding an image on your board etc.

Also, a note - we will be going on a blackout period from 11 Dec - 11 Jan during which we won't be going live with any sponsored content for the holidays. Please let me know if you would be able to go live before then, if not we can work out a time in January :) 


Best, 
Himika",,,4,"Hello, here's the script. :))


-----------------------------------------
[preview]
[showing text on screen: ~ thanks to 'milanote' for sponsoring this video!]

[chapter 1: showing some finished drawing]
- hey everyone! today, I'm finally sharing how I create portraits in my style. For this video, I'll be drawing Mingyu from Seventeen, he's been one of the most requested from you guys, and honestly, he's one of my favorites too.
- by the way, if you guys are curious about how I come up with ideas or how I pick references, some of you already know it---I've been using Milanote a lot to organize my art projects. I shared a link with you guys a while back, and I hope you've found it helpful! It's been such a great tool for me.

[showing how I use milanote]

If you're not familiar with Milanote, it's this visual tool designed for organizing ideas, projects, and inspiration. I use it mainly for gathering art references and creating vision boards, it's really versatile and fun to use!

Here's the board I shared with you guys. Feel free to explore it, I've added the link in the description below.
And here are some examples of my previous boards for sketchbook projects.
So basically, I drag photos around until I find a layout that works well together. this way I can avoid too much erasing when I transfer the ideas into my sketchbook. It really helps streamline the process. 

If you love organizing your workflow, making digital vision boards, or just want to keep your creative process smoother, you should definitely try Milanote. It’s free to start and has no time limits! You can find the link in the video description below. And if you try it out, let me know your thoughts in the comments!

~ thanks so much to milanote for sponsoring this video

[chapter 2: opening my sketchbook with the sketches, showing the markers that I'm going to use, discussing the process]

[chapter 3: starting a second page in a different sketchbook, sketching from scratch, showing the process step-by-step, leading to the alcohol marker phase]",,,true,true,"Hey pateseich, 

Really appreciate your flexibility here - thank you so much! The script looks fantastic and I am happy to approve it. 

Just one small addition: 
- could you please also briefly talk about the built-in templates (e.g. ""and if you are unsure about where to begin, Milanote offers over a 100 built-in templates for a variety of creative work"")

Other than that, feel free to put together your draft video. Even though you might already be familiar with these, here are some screen-recording tips: 
- Remember to show our animated logo on the screen right as you introduce Milanote. You can find this in the Creative brief. 
- When introducing Milanote at the beginning of the segment, jump right into displaying Milanote boards on screen (We recommend showing your project board since that's what folks are most excited about).
- Get interactive with the great boards you have built. Delete some content from your boards and add it back in while screen recording so that your audience can see the process of how a board is built on Milanote instead of just pointing to the board elements.
- Screen record your boards in both full-screen view and zoomed-in view. This way, we can take in your entire masterpiece while also zooming in for a closer look at specific elements.
- Show all the different features in action! For example, when you talk about the built-in templates click into the templates in your screen recording; when you talk about the web clipper tool show yourself using the tool and adding an image on your board etc.

Also, a note - we will be going on a blackout period from 11 Dec - 11 Jan during which we won't be going live with any sponsored content for the holidays. Please let me know if you would be able to go live before then, if not we can work out a time in January :) 


Best, 
Himika",
8823,2024-11-28T17:35:20.216Z,69ced43d-c383-4a87-960e-ffd54b244673,,pateseich,Resubmitted Draft Script,,,4,"Hello, here's the script. :))


-----------------------------------------
[preview]
[showing text on screen: ~ thanks to 'milanote' for sponsoring this video!]

[chapter 1: showing some finished drawing]
- hey everyone! today, I'm finally sharing how I create portraits in my style. For this video, I'll be drawing Mingyu from Seventeen, he's been one of the most requested from you guys, and honestly, he's one of my favorites too.
- by the way, if you guys are curious about how I come up with ideas or how I pick references, some of you already know it---I've been using Milanote a lot to organize my art projects. I shared a link with you guys a while back, and I hope you've found it helpful! It's been such a great tool for me.

[showing how I use milanote]

If you're not familiar with Milanote, it's this visual tool designed for organizing ideas, projects, and inspiration. I use it mainly for gathering art references and creating vision boards, it's really versatile and fun to use!

Here's the board I shared with you guys. Feel free to explore it, I've added the link in the description below.
And here are some examples of my previous boards for sketchbook projects.
So basically, I drag photos around until I find a layout that works well together. this way I can avoid too much erasing when I transfer the ideas into my sketchbook. It really helps streamline the process. 

If you love organizing your workflow, making digital vision boards, or just want to keep your creative process smoother, you should definitely try Milanote. It’s free to start and has no time limits! You can find the link in the video description below. And if you try it out, let me know your thoughts in the comments!

~ thanks so much to milanote for sponsoring this video

[chapter 2: opening my sketchbook with the sketches, showing the markers that I'm going to use, discussing the process]

[chapter 3: starting a second page in a different sketchbook, sketching from scratch, showing the process step-by-step, leading to the alcohol marker phase]",,,true,true,"Hey pateseich, 

Really appreciate your flexibility here - thank you so much! The script looks fantastic and I am happy to approve it. 

Just one small addition: 
- could you please also briefly talk about the built-in templates (e.g. ""and if you are unsure about where to begin, Milanote offers over a 100 built-in templates for a variety of creative work"")

Other than that, feel free to put together your draft video. Even though you might already be familiar with these, here are some screen-recording tips: 
- Remember to show our animated logo on the screen right as you introduce Milanote. You can find this in the Creative brief. 
- When introducing Milanote at the beginning of the segment, jump right into displaying Milanote boards on screen (We recommend showing your project board since that's what folks are most excited about).
- Get interactive with the great boards you have built. Delete some content from your boards and add it back in while screen recording so that your audience can see the process of how a board is built on Milanote instead of just pointing to the board elements.
- Screen record your boards in both full-screen view and zoomed-in view. This way, we can take in your entire masterpiece while also zooming in for a closer look at specific elements.
- Show all the different features in action! For example, when you talk about the built-in templates click into the templates in your screen recording; when you talk about the web clipper tool show yourself using the tool and adding an image on your board etc.

Also, a note - we will be going on a blackout period from 11 Dec - 11 Jan during which we won't be going live with any sponsored content for the holidays. Please let me know if you would be able to go live before then, if not we can work out a time in January :) 


Best, 
Himika",
